Sampling freqeuncy: 500 Hz
accel bias x: 1.963197|accel bias y: -0.000000|accel bias z: -0.000000
 -0.180,0,   0.054199,   1.822266,  -0.804199,  -0.002441,   1.831055,  -0.971680,         1
 -0.180,0,   0.039551,   1.825684,  -0.831543,   0.031250,   1.839844,  -0.943359,         2
 -0.180,0,   0.048340,   1.832031,  -0.830078,   0.015625,   1.846191,  -0.955566,         3
 -0.180,0,   0.043945,   1.823730,  -0.826172,   0.020020,   1.843262,  -0.962891,         4
 -0.180,0,   0.067871,   1.829590,  -0.831055,  -0.028809,   1.835938,  -0.951172,         5
 -0.180,0,   0.037109,   1.823242,  -0.802734,  -0.005859,   1.834961,  -0.966797,         6
 -0.180,0,   0.053711,   1.821289,  -0.796387,   0.000000,   1.839844,  -0.965332,         7
 -0.180,0,   0.034668,   1.823730,  -0.828125,   0.017090,   1.832520,  -0.944824,         8
 -0.180,0,   0.032227,   1.819824,  -0.819824,  -0.008789,   1.831543,  -0.960938,         9
 -0.180,0,   0.042969,   1.829590,  -0.810547,  -0.004395,   1.822266,  -0.949707,        10
 -0.180,0,   0.041992,   1.821289,  -0.802246,   0.007324,   1.840820,  -0.970703,        11
 -0.180,0,   0.041504,   1.817871,  -0.796875,   0.021973,   1.834961,  -0.937012,        12
 -0.180,0,   0.048340,   1.802734,  -0.816895,   0.009766,   1.824707,  -0.974609,        13
 -0.180,0,   0.045898,   1.816895,  -0.816406,  -0.012207,   1.822754,  -0.956055,        14
 -0.180,0,   0.058594,   1.820312,  -0.802734,  -0.006836,   1.819336,  -0.937012,        15
 -0.180,0,   0.056641,   1.816406,  -0.818359,   0.027832,   1.826172,  -0.960938,        16
 -0.180,0,   0.061523,   1.826172,  -0.806641,   0.043945,   1.831055,  -0.946777,        17
 -0.180,0,   0.063965,   1.821289,  -0.809082,   0.037598,   1.828125,  -0.948730,        18
 -0.180,0,   0.064941,   1.808105,  -0.812500,   0.010254,   1.839355,  -0.956055,        19
 -0.180,0,   0.062500,   1.825195,  -0.812988,   0.012695,   1.839844,  -0.957031,        20
