        946,0,         1
        946,0,         2
        947,0,         3
        948,0,         4
        949,0,         5
        950,0,         6
        951,0,         7
        952,0,         8
        952,0,         9
        953,0,        10
        954,0,        11
        955,0,        12
        956,0,        13
        956,0,        14
        957,0,        15
        958,0,        16
        959,0,        17
        959,0,        18
        960,0,        19
        960,0,        20
        960,0,        21
        961,0,        22
        961,0,        23
        962,0,        24
        962,0,        25
        962,0,        26
        963,0,        27
        963,0,        28
        964,0,        29
        964,0,        30
        964,0,        31
        965,0,        32
        965,0,        33
        965,0,        34
        965,0,        35
        966,0,        36
        966,0,        37
        966,0,        38
        966,0,        39
        966,0,        40
        966,0,        41
        967,0,        42
        967,0,        43
        967,0,        44
        967,0,        45
        967,0,        46
        967,0,        47
        967,0,        48
        967,0,        49
        968,0,        50
        968,0,        51
        968,0,        52
        968,0,        53
        968,0,        54
        969,0,        55
        969,0,        56
        969,0,        57
        969,0,        58
        969,0,        59
        969,0,        60
        969,0,        61
        969,0,        62
        969,0,        63
        969,0,        64
        970,0,        65
        970,0,        66
        970,0,        67
        971,0,        68
        972,0,        69
        973,0,        70
        974,0,        71
        975,0,        72
        977,0,        73
        979,0,        74
        981,0,        75
        983,0,        76
        986,0,        77
        988,0,        78
        991,0,        79
        994,0,        80
