       1346,0,         1
       1349,0,         2
       1352,0,         3
       1355,0,         4
       1358,0,         5
       1362,0,         6
       1365,0,         7
       1368,0,         8
       1370,0,         9
       1373,0,        10
       1375,0,        11
       1377,0,        12
       1378,0,        13
       1380,0,        14
       1381,0,        15
       1382,0,        16
       1382,0,        17
       1383,0,        18
       1383,0,        19
       1383,0,        20
       1384,0,        21
       1384,0,        22
       1384,0,        23
       1384,0,        24
       1384,0,        25
       1384,0,        26
       1384,0,        27
       1384,0,        28
       1384,0,        29
       1384,0,        30
       1384,0,        31
       1383,0,        32
       1383,0,        33
       1383,0,        34
       1383,0,        35
       1383,0,        36
       1383,0,        37
       1383,0,        38
       1383,0,        39
       1383,0,        40
       1383,0,        41
       1383,0,        42
       1383,0,        43
       1383,0,        44
       1383,0,        45
       1383,0,        46
       1383,0,        47
       1383,0,        48
       1383,0,        49
       1383,0,        50
       1383,0,        51
       1383,0,        52
       1383,0,        53
       1382,0,        54
       1382,0,        55
       1382,0,        56
       1382,0,        57
       1381,0,        58
       1381,0,        59
       1381,0,        60
       1381,0,        61
       1381,0,        62
       1381,0,        63
       1381,0,        64
       1381,0,        65
       1381,0,        66
       1381,0,        67
       1380,0,        68
       1380,0,        69
       1380,0,        70
       1380,0,        71
       1380,0,        72
       1380,0,        73
       1380,0,        74
       1380,0,        75
       1380,0,        76
       1380,0,        77
       1380,0,        78
       1380,0,        79
       1380,0,        80
       1380,0,        81
       1380,0,        82
       1380,0,        83
       1380,0,        84
       1380,0,        85
       1380,0,        86
       1380,0,        87
       1380,0,        88
       1380,0,        89
       1380,0,        90
       1380,0,        91
       1380,0,        92
       1380,0,        93
       1380,0,        94
       1380,0,        95
       1380,0,        96
       1380,0,        97
       1380,0,        98
       1380,0,        99
       1380,0,       100
       1380,0,       101
       1380,0,       102
       1380,0,       103
       1380,0,       104
       1379,0,       105
       1379,0,       106
       1379,0,       107
       1378,0,       108
       1378,0,       109
       1377,0,       110
       1377,0,       111
       1376,0,       112
       1376,0,       113
       1376,0,       114
       1375,0,       115
       1375,0,       116
       1375,0,       117
       1374,0,       118
       1374,0,       119
       1374,0,       120
       1374,0,       121
       1373,0,       122
       1373,0,       123
       1373,0,       124
       1372,0,       125
       1372,0,       126
       1372,0,       127
       1372,0,       128
       1372,0,       129
       1372,0,       130
       1372,0,       131
       1372,0,       132
       1372,0,       133
       1372,0,       134
       1372,0,       135
       1372,0,       136
       1372,0,       137
       1372,0,       138
       1372,0,       139
       1372,0,       140
       1371,0,       141
       1371,0,       142
       1371,0,       143
       1371,0,       144
       1371,0,       145
       1371,0,       146
       1371,0,       147
       1371,0,       148
       1371,0,       149
       1371,0,       150
       1371,0,       151
       1371,0,       152
       1371,0,       153
       1371,0,       154
       1371,0,       155
       1371,0,       156
       1371,0,       157
       1371,0,       158
       1371,0,       159
       1371,0,       160
       1371,0,       161
       1370,0,       162
       1370,0,       163
       1370,0,       164
       1370,0,       165
