Sampling freqeuncy: 500 Hz
  0.000,1,   0.254395,  -0.133301,   1.723145,         1
  0.000,0,   0.262695,  -0.114746,   1.733887,         2
  0.000,0,   0.235352,  -0.100098,   1.827148,         3
  0.000,0,   0.268066,  -0.048340,   1.860352,         4
  0.000,0,   0.246582,  -0.033691,   1.880859,         5
  0.000,0,   0.250977,  -0.030762,   1.895020,         6
  0.000,0,   0.238281,  -0.037109,   1.880371,         7
  0.000,0,   0.216309,  -0.030762,   1.872559,         8
  0.000,0,   0.224609,  -0.009277,   1.855957,         9
  0.000,0,   0.224121,   0.023438,   1.839844,        10
  0.000,0,   0.232422,   0.016113,   1.779297,        11
  0.000,0,   0.240723,   0.034180,   1.744141,        12
  0.000,0,   0.260742,   0.019043,   1.734863,        13
  0.000,0,   0.224121,   0.035156,   1.781738,        14
  0.000,0,   0.231445,   0.027344,   1.763184,        15
  0.000,0,   0.201172,   0.042969,   1.811523,        16
  0.000,0,   0.187500,   0.070801,   1.799316,        17
  0.000,0,   0.160156,   0.060547,   1.832031,        18
  0.000,0,   0.131836,   0.070312,   1.840332,        19
  0.000,0,   0.144043,   0.041992,   1.842773,        20
  0.000,0,   0.120605,   0.020996,   1.854980,        21
  0.000,0,   0.119141,   0.019531,   1.847168,        22
  0.000,0,   0.057129,   0.035645,   1.877441,        23
  0.000,0,   0.050293,   0.059570,   1.917969,        24
  0.000,0,  -0.007812,   0.049316,   1.953125,        25
  0.000,0,  -0.010742,   0.041016,   1.983398,        26
  0.000,0,  -0.041504,   0.034668,   2.007324,        27
  0.000,0,  -0.054199,   0.019531,   2.029785,        28
  0.000,0,  -0.032715,  -0.017578,   2.017090,        29
  0.000,0,  -0.065918,  -0.010254,   2.028809,        30
  0.000,0,  -0.010742,  -0.082031,   1.996582,        31
  0.000,0,  -0.010254,  -0.106445,   1.991699,        32
  0.000,0,  -0.023438,  -0.126953,   2.041992,        33
  0.000,0,  -0.023438,  -0.172363,   2.067383,        34
  0.000,0,  -0.010254,  -0.216797,   2.040527,        35
  0.000,0,   0.011719,  -0.274414,   2.056152,        36
  0.000,0,  -0.001953,  -0.271484,   2.044434,        37
  0.000,0,   0.028809,  -0.345703,   2.016113,        38
  0.000,0,   0.026855,  -0.366211,   1.982910,        39
  0.000,0,   0.070801,  -0.377930,   1.916016,        40
  0.000,0,   0.089355,  -0.382324,   1.885254,        41
  0.000,0,   0.110840,  -0.388672,   1.823730,        42
  0.000,0,   0.154297,  -0.394043,   1.795410,        43
  0.000,0,   0.220215,  -0.395996,   1.808105,        44
  0.000,0,   0.237305,  -0.424805,   1.781250,        45
  0.000,0,   0.353516,  -0.420410,   1.600586,        46
  0.000,0,   0.375000,  -0.354980,   1.533691,        47
  0.000,0,   0.350586,  -0.295410,   1.517578,        48
  0.000,0,   0.372559,  -0.273438,   1.536621,        49
  0.000,0,   0.351562,  -0.201660,   1.541016,        50
  0.000,0,   0.353027,  -0.122559,   1.549316,        51
  0.000,0,   0.357422,  -0.051758,   1.533691,        52
  0.000,0,   0.372559,   0.031250,   1.505859,        53
  0.000,0,   0.323730,   0.152832,   1.521484,        54
  0.000,0,   0.330566,   0.227539,   1.526855,        55
  0.000,0,   0.284668,   0.321289,   1.509766,        56
  0.000,0,   0.243652,   0.387695,   1.507812,        57
